Date,Open,High,Low,Close,Volume,Adj Close
2000-06-07,0.7006765078189258,0.7259337542547059,0.6857081015886869,0.7226597666740417,337019200,0.7226597666740417
2000-06-08,0.7306117828272103,0.7371597085775394,0.6969340525380302,0.7095630764961243,238526400,0.7095630764961243
2000-06-09,0.7240629453818441,0.732950304467415,0.706289126493196,0.7165796160697937,252358400,0.7165796160697937
2000-06-12,0.7212566654762084,0.7217243922809917,0.6800956075322523,0.6824341416358948,290337600,0.6824341416358948
2000-06-13,0.6824341191011172,0.7086276186662417,0.6599823339304294,0.7072244882583618,351456000,0.7072244882583618
2000-06-14,0.7086276102906226,0.7203212295270923,0.6744830055109937,0.6768215894699097,277446400,0.6768215894699097
2000-06-15,0.6829017424910869,0.6988047506815062,0.6660632808636294,0.6913213729858398,248572800,0.6913213729858398
2000-06-16,0.6997402832135657,0.701611989794895,0.6665311305124366,0.6824341416358948,303564800,0.6824341416358948
2000-06-19,0.6777568757351558,0.7324824487303175,0.6721435058195394,0.7231273651123047,394004800,0.7231273651123047
2000-06-20,0.7371595232571142,0.7778529458515914,0.7362241198022655,0.7577404975891113,501390400,0.7577404975891113
2000-06-21,0.7558696870071833,0.8522240361682623,0.7530633767360175,0.8325793147087097,490000000,0.8325793147087097
2000-06-22,0.8344503533203397,0.8625147111478347,0.8017080279800144,0.8045142889022827,467712000,0.8045142889022827
2000-06-23,0.8049820801359345,0.8176111046192402,0.7605469807430921,0.7736437320709229,204965600,0.7736437320709229
2000-06-26,0.7858049739628445,0.8194827011222532,0.780192452424111,0.8101276159286499,185354400,0.8101276159286499
2000-06-27,0.8049819371316556,0.8307077083726332,0.7727081910711359,0.7745790481567383,203470400,0.7745790481567383
2000-06-28,0.7979663772559228,0.8288369465814434,0.7708374226115289,0.8148047924041748,286428800,0.8148047924041748
2000-06-29,0.7942248339594072,0.8073215872912087,0.7642888125249713,0.7670959234237671,203660800,0.7670959234237671
2000-06-30,0.7904820313593489,0.8222888989165358,0.7736435687502982,0.7839340567588806,323097600,0.7839340567588806
2000-07-03,0.7801923760742012,0.8129337971440195,0.7801923760742012,0.7979662418365479,70828800,0.7979662418365479
2000-07-05,0.7970308795390793,0.8260306399199635,0.7596114873886108,0.7727082371711731,265216000,0.7727082371711731
2000-07-06,0.7858048514346698,0.7923536248776412,0.7427729450739186,0.7755143642425537,309545600,0.7755143642425537
2000-07-07,0.7872081609047091,0.8204181636684934,0.7801925084772509,0.8148047924041748,263603200,0.8148047924041748
2000-07-10,0.8096599778570766,0.8718697411136672,0.8045142835712532,0.8550304770469666,397796000,0.8550304770469666
2000-07-11,0.8531594651299268,0.8868371897681503,0.8297722784781475,0.8522241115570068,357896000,0.8522241115570068
2000-07-12,0.8699982102614015,0.8821595093026603,0.8438047045850252,0.8812241554260254,225433600,0.8812241554260254
2000-07-13,0.8756113348647372,0.9074173526712345,0.8194826273227104,0.8456761240959167,445659200,0.8456761240959167
2000-07-14,0.8550301732490989,0.883094470959061,0.8512884600668991,0.86344975233078,190276800,0.86344975233078
2000-07-17,0.871869724575198,0.8802885071265211,0.8550304608279207,0.8728051781654358,260002400,0.8728051781654358
2000-07-18,0.8756113375835775,0.8812238586342956,0.851288647772524,0.8569011688232422,318404800,0.8569011688232422
2000-07-19,0.8260306871280569,0.8503533308860152,0.7745791386360016,0.7886112928390503,457872800,0.7886112928390503
2000-07-20,0.823224498043193,0.8540951200814648,0.8101277463684198,0.8250953555107117,465572800,0.8250953555107117
2000-07-21,0.8136355260614905,0.8325795112575188,0.79235380606979,0.8017080426216125,196235200,0.8017080426216125
2000-07-24,0.7867402631082737,0.791417380363487,0.710966037505248,0.7287407517433167,412171200,0.7287407517433167
2000-07-25,0.7530634376683862,0.7577405552185983,0.7343533187832267,0.749320924282074,211607200,0.749320924282074
2000-07-26,0.7460469370009125,0.7670956396412434,0.7371595793213278,0.749320924282074,210470400,0.749320924282074
2000-07-27,0.7483855668511623,0.7970308497700795,0.7465147097238202,0.7783207297325134,294985600,0.7783207297325134
2000-07-28,0.7825308546174206,0.7858048416169859,0.7016118368618188,0.7231273651123047,237893600,0.7231273651123047
2000-07-31,0.7357565524939593,0.7727082693542534,0.7296763537799984,0.7605469226837158,155299200,0.7605469226837158
2000-08-01,0.7530636326399827,0.7656918582910733,0.737159770175342,0.738095223903656,137284000,0.738095223903656
2000-08-02,0.7334179878234863,0.74745014122459,0.7062890846398204,0.7072244882583618,162355200,0.7072244882583618
2000-08-03,0.6819663795989034,0.7193858210119528,0.6623217049324864,0.7184503674507141,339897600,0.7184503674507141
2000-08-04,0.740434254214383,0.7670954721081247,0.6931921148783605,0.7090951204299927,263121600,0.7090951204299927
2000-08-07,0.7165795881227636,0.7343534063182221,0.706289098947501,0.7175149917602539,187348000,0.7175149917602539
2000-08-08,0.717514947416548,0.7184503509962288,0.6931923060591076,0.6997402310371399,176674400,0.6997402310371399
2000-08-09,0.7203213157968891,0.7249984343147445,0.707224564600582,0.7109662294387817,379640800,0.7109662294387817
2000-08-10,0.71845019923226,0.7249981727872451,0.7090951662089205,0.7119014263153076,251714400,0.7119014263153076
2000-08-11,0.7011441107032885,0.7184502485221078,0.6819662667096701,0.7137731313705444,238056000,0.7137731313705444
2000-08-14,0.7123691669275397,0.7137730963701755,0.6931921731964272,0.7044180631637573,156660000,0.7044180631637573
2000-08-15,0.7072245474253015,0.7175150372530141,0.6959986539007909,0.6988049149513245,114200800,0.6988049149513245
2000-08-16,0.7016119385306347,0.7334179584535996,0.7006764849894183,0.7259337306022644,143673600,0.7259337306022644
2000-08-17,0.724062747977353,0.7848694158626164,0.7231273445584046,0.7699018120765686,270900000,0.7699018120765686
2000-08-18,0.7689664027667706,0.7755143265694974,0.7465145725986346,0.7483854293823242,190176000,0.7483854293823242
2000-08-21,0.7521272421809673,0.7717728160505122,0.7427730563272791,0.7558698058128357,134467200,0.7558698058128357
2000-08-22,0.7577407195962252,0.7904821982346704,0.75399905472045,0.7736437320709229,276802400,0.7736437320709229
2000-08-23,0.7703696766789495,0.8194826865168386,0.7642885791447007,0.8129338622093201,236863200,0.8129338622093201
2000-08-24,0.8183124706440967,0.847546889220052,0.798901612074897,0.8398288488388062,310766400,0.8398288488388062
2000-08-25,0.8456763509716577,0.8606439104113937,0.8438046441495,0.8503534197807312,334460000,0.8503534197807312
2000-08-28,0.8569012468624022,0.883094746102419,0.8540949860814732,0.8690625429153442,359004800,0.8690625429153442
2000-08-29,0.866256186867874,0.8896434227549499,0.8634499263955634,0.8859018087387085,267030400,0.8859018087387085
2000-08-30,0.8830947570631906,0.8980632133652762,0.8786515024448818,0.8905789852142334,285392800,0.8905789852142334
2000-08-31,0.8826270407119609,0.9205142100599639,0.8821593139170909,0.9120954275131226,419596800,0.9120954275131226
2000-09-01,0.9177079841255313,0.9523210672263117,0.9149017231698191,0.9495148062705994,256872000,0.9495148062705994
2000-09-05,0.9378213581184389,0.9598046210901124,0.9317402093217767,0.9345464706420898,298642400,0.9345464706420898
2000-09-06,0.918643182080585,0.9336108372292923,0.864385382206392,0.8746758699417114,355404000,0.8746758699417114
2000-09-07,0.8849664600080513,0.9364180053517942,0.8718697102783911,0.927998423576355,217464800,0.927998423576355
2000-09-08,0.9223852216141538,0.9223852216141538,0.8756116324850386,0.8812241554260254,195518400,0.8812241554260254
2000-09-11,0.8784175838883698,0.9036756268521371,0.86999790316625,0.8746758699417114,187381600,0.8746758699417114
2000-09-12,0.8583050596721271,0.8989984809696497,0.8531593666119865,0.8643853068351746,187997600,0.8643853068351746
2000-09-13,0.8494180714783484,0.890579134985283,0.8494180714783484,0.8681273460388184,305984000,0.8681273460388184
2000-09-14,0.8765467657991951,0.8924497761062563,0.8503532667138,0.8510549068450928,426552000,0.8510549068450928
2000-09-15,0.8643853486328547,0.8709341221671552,0.8119983578066211,0.8267320990562439,394514400,0.8267320990562439
2000-09-18,0.8269658924017034,0.9092880355127401,0.8241596322683543,0.907884955406189,424536000,0.907884955406189
2000-09-19,0.8943205685598181,0.905546409540053,0.8765466534086347,0.897127628326416,271510400,0.897127628326416
2000-09-20,0.8891758038226554,0.9195787445365571,0.8765467808439693,0.9137324094772339,227388000,0.9137324094772339
2000-09-21,0.8756113816840018,0.8924497450463121,0.8269660495719889,0.8484824299812317,510490400,0.8484824299812317
2000-09-22,0.7530635132794791,0.7848695844827628,0.748385595897492,0.7811278700828552,726700800,0.7811278700828552
2000-09-25,0.7895466645932732,0.8307077718266015,0.7792570247766805,0.8007726073265076,435551200,0.8007726073265076
2000-09-26,0.7979661628506425,0.8194825398117027,0.7689664086576202,0.7699018120765686,290936800,0.7699018120765686
2000-09-27,0.7745791869317111,0.7895467457400008,0.7221921815411401,0.7324826717376709,402259200,0.7324826717376709
2000-09-28,0.7380951181811696,0.8054505247798935,0.7203212500883597,0.8007726073265076,979585600,0.8007726073265076
2000-09-29,0.4219024177763658,0.434063768665346,0.3798058912574684,0.3854184150695801,7421640800,0.3854184150695801
2000-10-02,0.39945120326200867,0.4003866316504023,0.35174133286641257,0.36296722292900085,2424788800,0.36296722292900085
2000-10-03,0.37325775185310783,0.3741931803474347,0.3320958255547296,0.33396750688552856,2038120000,0.33396750688552856
2000-10-04,0.33490297271509917,0.3554830763463315,0.3274187445640564,0.3536122441291809,1466024000,0.3536122441291809
2000-10-05,0.3517413011974412,0.36670887848593825,0.3292894731335869,0.3302249014377594,873006400,0.3302249014377594
2000-10-06,0.3395801864759955,0.3433218772206152,0.31432210652969506,0.3320959806442261,612656800,0.3320959806442261
2000-10-09,0.33864474621772916,0.34238641158111643,0.3161929055119301,0.325547993183136,597564800,0.325547993183136
2000-10-10,0.3236770153979427,0.33583833508832767,0.30683772894678984,0.3124511241912842,691101600,0.3124511241912842
2000-10-11,0.30122518462641773,0.31432193178408807,0.28625760562655495,0.2937409579753876,1198422400,0.2937409579753876
2000-10-12,0.30403158791390156,0.3115158180859494,0.2918702634459636,0.2993544936180115,1191064000,0.2993544936180115
2000-10-13,0.3030959818131628,0.3311603297419318,0.2993543185565929,0.3302249014377594,1247752800,0.3302249014377594
2000-10-16,0.3339676052138317,0.34799978616210525,0.3199345749430978,0.32180628180503845,820176000,0.32180628180503845
2000-10-17,0.3246125158644823,0.3283542056490428,0.29467732392329105,0.3012252748012543,601720000,0.3012252748012543
2000-10-18,0.29093478481634166,0.31525745457072735,0.280644294831429,0.3012252748012543,834265600,0.3012252748012543
2000-10-19,0.2867253358172272,0.2965480970014959,0.27409628912087897,0.2834513485431671,1506724800,0.2834513485431671
2000-10-20,0.2853222850053174,0.30496698850218934,0.28345142747628416,0.29187023639678955,791263200,0.29187023639678955
2000-10-23,0.3033299920989342,0.3077740967939042,0.29093480541631406,0.3049669861793518,551292000,0.3049669861793518
2000-10-24,0.30964490863019073,0.31245119471477795,0.2815805739601669,0.2825160026550293,804451200,0.2825160026550293
2000-10-25,0.2853221511064275,0.2871929827774256,0.275967093469259,0.2769024968147278,663969600,0.2769024968147278
2000-10-26,0.2815804627843708,0.2825158911099001,0.26193491918450446,0.2769024968147278,721851200,0.2769024968147278
2000-10-27,0.28251592850092777,0.28719302078746717,0.2675474745875097,0.27783796191215515,744503200,0.27783796191215515
2000-10-30,0.2862576401177061,0.29841896032956494,0.28064424463251103,0.2890639007091522,639189600,0.2890639007091522
2000-10-31,0.2956126921263297,0.3030960451841404,0.28812846476623866,0.29280558228492737,885880800,0.29280558228492737
2000-11-01,0.29093481324173853,0.3124512240049536,0.29093481324173853,0.3068378269672394,575366400,0.3068378269672394
2000-11-02,0.3161927917492226,0.3358383388941173,0.3152573882349607,0.33396750688552856,590693600,0.33396750688552856
2000-11-03,0.3442571845178101,0.3442571845178101,0.3283541738845266,0.3330312669277191,515821600,0.3330312669277191
2000-11-06,0.3358383685584796,0.33864465428933743,0.3124511553306316,0.3208707869052887,393478400,0.3208707869052887
2000-11-07,0.3218061917158136,0.3264832842950238,0.31151570374723714,0.3189990818500519,301963200,0.3189990818500519
2000-11-08,0.31993454103040336,0.32087081902335945,0.2965481498038757,0.3002898395061493,422088800,0.3002898395061493
2000-11-09,0.29748362085943414,0.3068378339578559,0.2853222970070019,0.30216073989868164,476834400,0.30216073989868164
2000-11-10,0.28976553404678657,0.29748360181177336,0.28532227873802185,0.28532227873802185,422251200,0.28532227873802185
2000-11-13,0.28064427535958125,0.2993544216290016,0.2731609212897457,0.2899993360042572,431816000,0.2899993360042572
2000-11-14,0.2984190513065357,0.3068378356474511,0.2928056790900961,0.30309614539146423,409001600,0.30309614539146423
2000-11-15,0.2998221825644711,0.3021607421011407,0.2881285605386991,0.2974836230278015,282357600,0.2974836230278015
2000-11-16,0.2918701620890545,0.29654810408298343,0.28251595176560945,0.2843867838382721,239372000,0.2843867838382721
2000-11-17,0.2871929827774256,0.2881284111029549,0.27316083347273157,0.2769024968147278,446180000,0.2769024968147278
2000-11-20,0.27830570489896556,0.291870155119275,0.27316088559691776,0.2834513485431671,408066400,0.2834513485431671
2000-11-21,0.28719299824835537,0.2918701151478951,0.2806442002549341,0.28158047795295715,301952000,0.28158047795295715
2000-11-22,0.2815804627843708,0.2862575794319568,0.2750316651437297,0.2769024968147278,280532000,0.2769024968147278
2000-11-24,0.2822820876264469,0.29187016130059834,0.2815805224785854,0.2890639007091522,160932800,0.2890639007091522
2000-11-27,0.29748358606606207,0.2984190147605194,0.27690260602363775,0.2797088921070099,258792800,0.2797088921070099
2000-11-28,0.27970881732885455,0.2843867589127784,0.26848375093651833,0.26988688111305237,269124800,0.26988688111305237
2000-11-29,0.2708223611092351,0.27409632381766813,0.2581933128142247,0.2628704309463501,492150400,0.2628704309463501
2000-11-30,0.2497736507286855,0.2544507433170827,0.24135399477924163,0.2469673901796341,809597600,0.2469673901796341
2000-12-01,0.25445073040573385,0.26193495746570716,0.2516444699990778,0.25538700819015503,385705600,0.25538700819015503
2000-12-04,0.2572578231447815,0.2572578231447815,0.24603193293735512,0.24977362155914307,371520800,0.24977362155914307
2000-12-05,0.2535153646111127,0.2609995678036223,0.24509655715954184,0.2544507682323456,613978400,0.2544507682323456
2000-12-06,0.2189030100424975,0.2245155304729005,0.20954795167634852,0.21422506868839264,1374464000,0.21422506868839264
2000-12-07,0.216096749827296,0.2226446986561203,0.20954795167634852,0.21422506868839264,408917600,0.21422506868839264
2000-12-08,0.22170937668036375,0.22919360682223605,0.2160968535558949,0.22545106709003448,435624000,0.22545106709003448
2000-12-11,0.2273218035697937,0.23012891295772026,0.222644686806672,0.2273218035697937,332511200,0.2273218035697937
2000-12-12,0.22825725242892367,0.2394831692317274,0.22451556326873817,0.2301289588212967,386260000,0.2301289588212967
2000-12-13,0.23293524416251285,0.23293524416251285,0.22264475480287757,0.22451558709144592,344887200,0.22451558709144592
2000-12-14,0.22498323552016605,0.22825719712961243,0.21609672904014587,0.21609672904014587,263317600,0.21609672904014587
2000-12-15,0.21796760436317497,0.2198384613550199,0.20954797351785623,0.2104834020137787,513945600,0.2104834020137787
2000-12-18,0.21796755936815354,0.21890298767097563,0.20861251444810583,0.21328961849212646,325808000,0.21328961849212646
2000-12-19,0.21516048755196948,0.2282572354718866,0.2095479667186737,0.2095479667186737,374007200,0.2095479667186737
2000-12-20,0.20627395067924725,0.21890298183229503,0.20393539247459708,0.21516044437885284,565331200,0.21516044437885284
2000-12-21,0.21328966252148104,0.22451555387450212,0.20767712901604382,0.2104834020137787,366844800,0.2104834020137787
2000-12-22,0.21141883680892373,0.22451558709144592,0.21141883680892373,0.22451558709144592,318052000,0.22451558709144592
2000-12-26,0.2226447459328138,0.22451557814684908,0.21328968558019837,0.219838485121727,216815200,0.219838485121727
2000-12-27,0.21469273771077674,0.22170923650264737,0.21235417956079825,0.2217092365026474,325466400,0.2217092365026474
2000-12-28,0.21516043934874898,0.22358009301465362,0.2142250360728045,0.2217092365026474,305177600,0.2217092365026474
